id,topic,source,text,replyCount,vaderMean,vaderStd,vaderCatLabel,vaderCat
1377348879738302465,[],nytimes,bidens plan goes beyond physical infrastructure  proposing more than   billion to invest in the manufacturing sector  worker training and research and development ,58,0.14721034482758621,0.35676725652686164,low,0.0
1377348879738302465,[],nytimes,one of the largest investments in bidens plan includes more than   billion in tax credits and grants to improve and build affordable housing ,58,0.14721034482758621,0.35676725652686164,low,0.0
1377348879738302465,[],nytimes,among bidens proposals   modernize   miles of highways and roads  repair   bridges  by   build a network of   electric vehicle chargers,58,0.14721034482758621,0.35676725652686164,low,0.0
1377348879738302465,[],nytimes,president biden is about to unveil his plan to fix infrastructure  create jobs and reshape the economy  see a breakdown of the   trillion proposal ,58,0.14721034482758621,0.35676725652686164,low,0.0
1377345756445638656,[],nytimes,charles mcmillian    who witnessed the police pinning george floyd to the ground  sobbed as he watched video in court of floyd calling for his mother  nearly every witness at the trial so far has cried at some point in their testimony ,124,-0.219858064516129,0.4896642847125496,medium,1.0
1377344966951723011,[],nytimes,wearing a mask outdoors can do more than protect against covid   it can also reduce seasonal allergy symptoms  research shows ,68,-0.024352941176470595,0.45310964060493214,medium,1.0
1377342482715840516,[],nytimes,speaker nancy pelosi has signaled that house democrats hope to pass president bidens big infrastructure bill as early as july   republicans are lining up to oppose the proposal  which relies on tax increases to fund the   trillion measure ,82,0.11730243902439022,0.47036029976914073,medium,1.0
1377338299287662595,[],nytimes,breaking news  new york prosecutors investigating donald trump and the trump organization subpoenaed a trump insiders personal bank records  in an apparent bid to gain his cooperation in their inquiry into the former president and his family business ,290,0.07490896551724138,0.4399220649628074,medium,1.0
1377335156130779136,[],nytimes,on tuesday  more than two dozen heads of government and international agencies stressed the importance of a coordinated approach to future pandemics  including with vaccination efforts  see more of our analysis of the global vaccine rollout ,430,0.08599953488372095,0.47528264504443635,medium,1.0
1377335156130779136,[],nytimes,one aim of a global effort called covax is to provide vaccines to lower income countries  paid for by richer nations  to date  it has shipped  million doses to  countries and regions  but that represents only   of doses administered worldwide ,430,0.08599953488372095,0.47528264504443635,medium,1.0
1377335156130779136,[],nytimes,one expert on the vaccine purchase agreements said that the disparity will continue for some time ,430,0.08599953488372095,0.47528264504443635,medium,1.0
1377335156130779136,[],nytimes,the result has been that  as of march   a vast majority of shots that have gone into arms worldwide have been administered in high  and upper middle income countries ,430,0.08599953488372095,0.47528264504443635,medium,1.0
1377335156130779136,[],nytimes,low income countries made their first significant vaccine purchase agreements in january   eight months after the u s and the u k  made their first deals ,430,0.08599953488372095,0.47528264504443635,medium,1.0
1377335156130779136,[],nytimes,early on  not knowing which vaccines would be effective  wealthier countries mitigated that risk by pre ordering them from multiple makers  tying up enough doses to vaccinate their populations many times over  leaving other countries without any ,430,0.08599953488372095,0.47528264504443635,medium,1.0
1377335156130779136,[],nytimes,the worlds richest countries have received   of vaccines administered so far  only    of doses have been administered in low income countries  the disparity  experts say  lies in how and when deals for doses were struck with drug companies ,430,0.08599953488372095,0.47528264504443635,medium,1.0
1377334098721529856,[],nytimes, i feel helpless   charles mcmillian    said as he sobbed on the witness stand after prosecutors played a video of the arrest of george floyd in which he called for his mother and shouted  i can t breathe   the court took a  minute break ,44,-0.2327272727272727,0.45902601657211484,medium,1.0
1377331133852045315,[],nytimes,shareeduh tate  a cousin of george floyd who on wednesday occupied the single seat allocated to a family member in the courtroom each day  said she was pessimistically optimistic so far ,24,0.05114166666666666,0.5286800650978661,high,2.0
1377326657262981128,[],nytimes,breaking news  france will enter a third national lockdown for a month after president emmanuel macron announced a new set of restrictions in a move to halt a new deadly virus wave ,2448,0.005519607843137237,0.4727461057893076,medium,1.0
1377324844023435264,[],nytimes,top coaches in womens college basketball confronted ncaa executives during a private videoconference over what they condemned as years of failures to promote the sport  including vast disparities in conditions at this years mens and womens tournaments ,20,0.13058000000000003,0.4570777909145974,medium,1.0
1377319941091819523,[],nytimes,in opinion republicans are using the former presidents failed attempt to overturn the election as a guide to how you would change the system to make it possible  jamelle bouie writes ,34,-0.16921764705882353,0.49237686014517085,medium,1.0
1377317286130880519,[],nytimes,dozens of the most prominent black business leaders in america are banding together to call on companies to fight a wave of restrictive voting bills being advanced by republicans in at least  states ,72,0.009074999999999998,0.5149601589265815,high,2.0
1377316037029466114,[],nytimes,the teenage clerk who confronted george floyd over a fake   bill testified that his pay would have been docked if he had accepted the bill  he offered to pay the store  christopher martin said  but his manager asked another worker to call the police ,370,-0.27772324324324305,0.5150647845696852,high,2.0
1377311948950405126,[],nytimes,the derek chauvin trial was briefly halted after less than an hour of testimony on wednesday when a juror stopped the proceedings  after a  minute break  the juror took the stand to explain that she had suffered a stress related reaction ,186,-0.14489784946236559,0.4978640218087328,medium,1.0
1377308483083730944,['NYTmag'],nytimes,today s great read  as of nov    an astonishing   children were hiv positive in the city of ratodero in pakistan  most of them under age   in   dr  helen ouyang reports on how the outbreak reveals the urgency of global health after covid ,166,0.021314457831325268,0.4425370241336855,medium,1.0
1377307223538462722,[],nytimes,christopher martin  the black teenager who first confronted george floyd  told the court he couldnt believe what happened after police arrived and immediately regretted flagging the fake   bill because this could have been avoided ,162,-0.19605925925925932,0.4957883173260172,medium,1.0
1377305955696795649,[],nytimes,the wisconsin supreme court struck down a statewide mask order on wednesday  coronavirus cases have started rising again in some states  including wisconsin  where the number of new cases has shot up   over the past two weeks  according to our database ,176,-0.009679545454545456,0.47357583122671926,medium,1.0
1377303953596092416,[],nytimes,so far  only about   of the eus population has received at least one vaccine shot  compared to   in britain and   in the u s  the bloc has vowed to speed up the rollout as waves of infection prompt new lockdowns across european countries ,42,-0.061747619047619016,0.4282577724085567,medium,1.0
1377297192231260165,[],nytimes,new york became the th state to legalize the recreational use of cannabis on wednesday  new yorkers will immediately be allowed to possess up to three ounces of cannabis for recreational purposes  other changes will go into effect in the coming months ,118,0.06138474576271188,0.4527032524823016,medium,1.0
1377294282302832642,[],nytimes,christopher martin  who was the first employee to confront george floyd about the fake   bill  said he felt  disbelief and guilt  when he saw the police pinning floyd to the ground   if i would have just not taken the bill this could have been avoided ,140,-0.3117728571428575,0.5473491637225266,high,2.0
1377294282302832642,[],nytimes,christopher martin    the cup foods clerk testifying at the trial of derek chauvin  got emotional as he recalled seeing george floyd under chauvins knee  george was motionless  limp  and chauvin seemed very  he was in a resting state   he said ,140,-0.3117728571428575,0.5473491637225266,high,2.0
1377289623710404609,[],nytimes,wearing a mask outdoors can do more than protect against covid   it can also reduce seasonal allergy symptoms  research shows ,234,0.0691623931623932,0.4722363163648249,medium,1.0
1377287085007208460,[],nytimes,prosecutors on wednesday played surveillance footage of george floyd walking into the cup foods convenience store moments before his death  giving the public a view of his actions inside the store for the first time ,114,-0.18852280701754384,0.4761848986531654,medium,1.0
1377285844625657857,[],nytimes,starting may   delta air lines will resume booking middle seats for the first time in a year  it is the last of the four big u s  airlines to get rid of the policy ,94,0.040717021276595745,0.4482886053488928,medium,1.0
1377282086151852036,[],nytimes,the worlds richest countries have administered well over three quarters of all the coronavirus vaccines given so far  only    of shots have been used by low income countries  the reason  experts say  lies in how and when deals for doses were struck ,26,0.13852307692307694,0.45160802677338874,medium,1.0
1377279741615611904,[],nytimes,new york state has legalized the use of recreational marijuana    of the tax revenue will go to minority communities  and people with marijuana related convictions that are no longer criminalized will have their records automatically expunged ,572,-0.0036510489510489536,0.4766969742250577,medium,1.0
1377278625892945922,[],nytimes,brandon elliot  a homeless man who was out on parole for killing his mother  was arrested and charged with a hate crime in connection with a violent attack on vilma kari  a  year old filipino immigrant  the new york city police said ,386,-0.31891295336787573,0.4533303128614358,medium,1.0
1377275753222508544,[],nytimes,genevieve hansen  a firefighter who saw the arrest of george floyd and pleaded with the police to let her help him  returned to the witness stand on day  of the murder trial of derek chauvin ,182,-0.1559087912087912,0.5446618699977721,high,2.0
1377274567065010179,[],nytimes,a giant container ship clogged the suez canal for six days  but it could take years to assess the economic damage caused by the blockage and sort out who will pay for the mess ,54,0.017644444444444445,0.3240600728531827,low,0.0
1377267094706851841,[],nytimes,watch live coverage of the trial of derek chauvin  the video may include graphic images ,48,-0.24095833333333336,0.4417555807463754,medium,1.0
1377267094706851841,[],nytimes,the trial of derek chauvin  the former minneapolis police officer charged in the death of george floyd  enters its third day after a series of emotional testimonies  here is what we expect to hear more about today ,48,-0.24095833333333336,0.4417555807463754,medium,1.0
1377264444544331778,[],nytimes,a pfizer biontech trial found the vaccine extremely effective in   to  year olds  with no coronavirus infections among children who received it ,74,-0.0032297297297297117,0.5026567394695634,high,2.0
